33000117	5.2	5	6.6	0	0	0	8.5	6.75	4	6.01	8.5	4
33000119	4.6	6.25	6	0	0	0	5	6.5	3	5.23	6.5	3
33000122	4	5.5	5.6	0	0	0	7.25	8.25	4	5.77	8.25	4
33000120	3.6	4.5	7.2	5.25	8.25	4	0	0	0	5.47	8.25	3.6
33000118	4.6	5.5	7.4	0	0	0	9.25	6.5	5	6.38	9.25	4.6
33000123	2.6	6	4.4	0	0	0	9.25	8	4.25	5.75	9.25	2.6
33000121	6.4	5	8.8	4.5	7.25	8	0	0	0	6.66	8.8	4.5
33000125	9	7.5	8.4	0	0	0	8.75	8.25	3.75	7.61	9	3.75
33000124	3.6	6.5	5.6	0	0	0	6.25	6	4	5.33	6.5	3.6
33000129	3.8	4.75	8	0	0	0	8.75	8	5.5	6.47	8.75	3.8
33000128	2.8	4.5	5.4	0	0	0	7.75	8.25	5	5.62	8.25	2.8
33000127	2.6	6.5	5.6	0	0	0	9.25	7.25	4.75	5.99	9.25	2.6
33000126	3.6	6	6.8	0	0	0	9.25	7.25	3	5.98	9.25	3
33000130	3.2	4.5	3.8	0	0	0	7	6	3.25	4.62	7	3.2
33000131	1.6	6.25	5.4	0	0	0	8	6.5	3.5	5.21	8	1.6
33000132	4.4	5.25	7.2	0	0	0	8.5	8.5	3.5	6.23	8.5	3.5
33000135	3.8	6	8.8	4.25	8.75	7.75	0	0	0	6.56	8.8	3.8
33000133	4.8	6.5	8.8	5.75	8.5	8.5	0	0	0	7.14	8.8	4.8
33000136	5	6	7.4	0	0	0	7.75	7.5	8	6.94	8	5
33000134	2.8	6.75	8.4	4	7.25	7.25	0	0	0	6.08	8.4	2.8
33000138	7.8	8	6.8	0	0	0	7.75	7	8	7.56	8	7
33000137	6.6	5.75	8	4.75	6	7.75	0	0	0	6.48	8	4.75
33000139	4.2	7.25	5.6	0	0	0	7.75	7.75	7.5	6.67	7.75	4.2
33000141	5	6	6.2	0	0	0	9.5	6.25	5	6.33	9.5	5
33000142	7.8	7.25	6.6	0	0	0	8.5	8	5.5	7.27	8.5	5.5
33000145	2.4	5	5.8	0	0	0	8	6	4.5	5.28	8	2.4
33000144	3.6	8.75	7.6	7.25	7.75	4	0	0	0	6.49	8.75	3.6
33000140	2.8	7	7	0	0	0	8.75	8.25	6.25	6.67	8.75	2.8
33000143	7.2	6.25	8.8	5.5	8.5	8	0	0	0	7.38	8.8	5.5
33000146	4.2	7	5.6	0	0	0	9	7.75	7.5	6.84	9	4.2
33000147	3.4	7.75	6.4	0	0	0	8	6.5	5	6.17	8	3.4
33000151	8	7.5	8	0	0	0	9	7	5.25	7.46	9	5.25
33000148	7.4	5.5	7.2	0	0	0	8.25	7.75	4.5	6.77	8.25	4.5
33000150	4.6	6.75	4.8	0	0	0	7.75	6.5	5	5.9	7.75	4.6
33000153	7	7.25	7	0	0	0	7.75	6	5.25	6.71	7.75	5.25
33000152	4.4	6	7.2	0	0	0	7.5	7.25	3.5	5.98	7.5	3.5
33000149	4.8	6.25	5.6	0	0	0	7.25	6	1.5	5.23	7.25	1.5
33000154	3.8	5.75	5.4	0	0	0	8.25	7.5	2.25	5.49	8.25	2.25
33000155	3.2	6.5	7.2	6	7	4.5	0	0	0	5.73	7.2	3.2
33000156	7	7	7.2	0	0	0	8.75	7.5	5	7.08	8.75	5
33000157	2.2	4.25	1.8	0	0	0	6.25	6.5	2.75	3.96	6.5	2.2
33000158	5	6.25	6.6	0	0	0	8.5	6.75	5.25	6.39	8.5	5
33000159	2.4	4.5	5	0	0	0	7.5	7.75	3.5	5.11	7.75	2.4
33000160	5.4	6	7.8	0	0	0	8.5	8	6.75	7.08	8.5	5.4
33000162	5	6	8	3	7.75	4.75	0	0	0	5.75	8	3
33000161	6.8	7	8	5	4.5	6.25	0	0	0	6.26	8	4.5
33000164	10	8.5	7.8	0	0	0	7	7	4.75	7.51	10	4.75
33000163	3.6	5.25	5.2	0	0	0	5.25	6	3.5	4.8	6	3.5
33000165	5	5.75	6.2	3.75	3.5	6	0	0	0	5.03	6.2	3.5
33000166	5	5.75	4.4	0	0	0	7	5.25	3	5.07	7	3
33000167	3	4.75	4	0	0	0	8.5	6	2.5	4.79	8.5	2.5
33000168	7.8	7.5	6.8	0	0	0	7	7.25	2.25	6.43	7.8	2.25
33000170	5	3.75	5	0	0	0	8.5	6.25	2	5.08	8.5	2
33000169	9	7.5	5	0	0	0	6.75	5.75	5	6.5	9	5
33000171	2.6	6	4.6	0	0	0	7.25	6	3.75	5.03	7.25	2.6
33000173	3.8	5	7	4	7	7.25	0	0	0	5.67	7.25	3.8
33000172	4.8	6.25	6	0	0	0	8	6.75	5.5	6.22	8	4.8
33000174	3.4	4.25	7.6	5.75	5.5	6	0	0	0	5.42	7.6	3.4
33000175	3.2	7.25	5.4	0	0	0	7.75	6	5	5.77	7.75	3.2
33000176	5	8.08	7.4	0	0	0	8.75	7.25	7	7.25	8.75	5
33000177	2.6	3	7.8	3.75	7	6.75	0	0	0	5.15	7.8	2.6
33000181	2.2	5.75	8.4	4.5	6.25	6.75	0	0	0	5.64	8.4	2.2
33000180	3.4	6.25	5	0	0	0	9.5	8.25	7.5	6.65	9.5	3.4
33000178	3.2	8.25	6	0	0	0	6.75	5.75	4.25	5.7	8.25	3.2
33000179	2.6	5.5	3.8	0	0	0	6.75	7	3.25	4.82	7	2.6
33000182	8.8	7	6.6	0	0	0	8.25	6.5	5	7.02	8.8	5
33000183	4.4	7.42	7.8	5.75	7.75	7.75	0	0	0	6.81	7.8	4.4
33000185	7.4	6.75	7.8	6.75	7.25	7.75	0	0	0	7.28	7.8	6.75
33000184	7.8	8.25	7.4	0	0	0	7.75	6.75	4.25	7.03	8.25	4.25
33000186	4	6.75	6.4	0	0	0	9.25	7.75	5	6.52	9.25	4
33000189	4.2	5.5	7.6	4.75	7.75	6	0	0	0	5.97	7.75	4.2
33000187	3.2	6.5	7.4	0	0	0	9	8	6.25	6.73	9	3.2
33000190	5.6	6.25	7.8	5	7.25	6.75	0	0	0	6.44	7.8	5
33000188	8	7.5	7.6	0	0	0	9	8.25	4.25	7.43	9	4.25
33000191	3.8	6.25	5	0	0	0	8.25	8.75	7.75	6.63	8.75	3.8
33000192	3.6	6.25	8.6	3.25	7.5	7.5	0	0	0	6.12	8.6	3.25
33000193	2.2	5.5	6	0	0	0	7.75	6.75	4	5.37	7.75	2.2
33000194	5	7.75	6.6	0	0	0	9.75	7	4.25	6.73	9.75	4.25
33000196	2	7.5	4.4	0	0	0	7	6.25	3.75	5.15	7.5	2
33000197	3.2	7.5	6.8	0	0	0	9.75	6.5	7	6.79	9.75	3.2
33000198	2.6	8.25	5.2	0	0	0	8	7	5.25	6.05	8.25	2.6
33000195	5	6.25	6	0	0	0	9	8	6.75	6.83	9	5
33000199	3.8	5.08	4	0	0	0	7.75	6.75	3.25	5.1	7.75	3.25
33000200	6.4	8.25	6.6	0	0	0	8.5	6.5	4.5	6.79	8.5	4.5
33000201	4.8	6.75	5	0	0	0	7.5	5.75	2.75	5.42	7.5	2.75
33000203	5.6	7	3.2	0	0	0	6	5.25	2.75	4.97	7	2.75
33000202	9.2	7	7.4	0	0	0	8.75	5.75	4.25	7.06	9.2	4.25
33000205	3.4	4.75	4.4	0	0	0	6	6	2.25	4.47	6	2.25
33000204	3.2	4	6.4	0	0	0	6.25	6.75	3.75	5.06	6.75	3.2
33000206	9.4	7.75	8.4	0	0	0	8	7	2.75	7.22	9.4	2.75
33000207	9	6.75	8.4	8.75	8.5	6.5	0	0	0	7.98	9	6.5
33000208	3.2	4.75	7	0	0	0	8.5	5.5	4.5	5.58	8.5	3.2
33000209	5.8	5.5	7.4	0	0	0	8.75	7	5.5	6.66	8.75	5.5
33000210	6	5	7	0	0	0	8.25	6.75	5	6.33	8.25	5
33000212	4.6	6	6	0	0	0	9	5.5	3	5.68	9	3
33000213	6.6	7.5	6.4	0	0	0	8.75	6	2.75	6.33	8.75	2.75
33000211	6.2	7.25	7.2	0	0	0	7.75	7.25	3.25	6.48	7.75	3.25
33000215	2.2	6.5	4.8	0	0	0	8	6.5	4.5	5.42	8	2.2
33000214	8	8.5	8	0	0	0	8.75	7.25	4	7.42	8.75	4
33000216	3.2	5.25	3.8	3.5	3.5	3.25	0	0	0	3.75	5.25	3.2
33000217	6.6	5.25	8.6	3.75	3.75	7	0	0	0	5.83	8.6	3.75
33000218	4.6	6.5	4.4	0	0	0	7.75	6.25	3.5	5.5	7.75	3.5
33000219	6.2	7.75	6.2	0	0	0	7.5	6.25	2.75	6.11	7.75	2.75
33000221	5.2	5	3.6	0	0	0	8	6.75	3	5.26	8	3
33000222	2.6	5.25	4.2	0	0	0	7.25	5.25	2.5	4.51	7.25	2.5
33000220	7.8	8	8	0	0	0	7.75	6.25	4.5	7.05	8	4.5
33000223	4.2	4.5	5.6	0	0	0	9	8	3.75	5.84	9	3.75
33000224	7.2	8	6.4	0	0	0	9.25	8.25	5	7.35	9.25	5
33000225	8	7.75	6.8	0	0	0	9.75	6.75	3.5	7.09	9.75	3.5
33000226	2.8	5.75	4	0	0	0	8.25	6.75	4.25	5.3	8.25	2.8
33000227	9.6	7.25	8	0	0	0	9.25	9	7.75	8.47	9.6	7.25
33000229	8.4	8	7.2	0	0	0	8	7.75	3.75	7.18	8.4	3.75
33000230	2.8	5	3	0	0	0	6.25	5.75	3	4.3	6.25	2.8
33000228	3.6	5	6.8	0	0	0	7	6.5	4.25	5.52	7	3.6
33000232	3.2	6.25	4	0	0	0	6	5.5	3	4.66	6.25	3
33000231	8.6	6	9	5.75	8.25	7.75	0	0	0	7.56	9	5.75
33000233	3.4	4.25	3.4	0	0	0	7.75	5	3	4.47	7.75	3
33000235	5	6.25	8.6	6	7.5	8.25	0	0	0	6.93	8.6	5
33000234	3.8	5.75	6.6	0	0	0	6.75	7	3.75	5.61	7	3.75
33000238	9	7.25	8.6	0	0	0	8.75	8.5	7	8.18	9	7
33000236	8.4	6	9	6.75	8.25	8.5	0	0	0	7.82	9	6
33000237	3.2	7.25	6.8	0	0	0	8	7	5.75	6.33	8	3.2
33000239	9.2	5.25	8.6	5.5	7.75	6.25	0	0	0	7.09	9.2	5.25
33000240	8.8	8.5	7	0	0	0	8.5	8.25	5.5	7.76	8.8	5.5
33000241	5.6	4.5	7.6	6.75	7.5	4.25	0	0	0	6.03	7.6	4.25
33000242	4.2	4.5	6.8	0	0	0	6.5	6	2.75	5.12	6.8	2.75
33000243	5.6	3.25	3	0	0	0	8.75	6.5	3	5.02	8.75	3
33000244	4	3.75	3.6	0	0	0	7.25	5	4	4.6	7.25	4
33000245	8.2	7.75	6	0	0	0	9	8.5	4.75	7.37	9	4.75
33000248	3	6.5	4.8	0	0	0	9.25	5.75	6.75	6.01	9.25	3
33000246	3.8	5	4.2	0	0	0	6	6.25	2.5	4.62	6.25	2.5
33000247	6.2	5.75	7.4	0	0	0	8.75	7.5	2.75	6.39	8.75	2.75
33000249	3	5	4.2	0	0	0	6	4.75	2	4.16	6	2
33000251	2.8	6.5	4.6	0	0	0	7.75	5.25	4.25	5.19	7.75	2.8
33000250	9	8.25	7	0	0	0	9	7.5	5.25	7.67	9	5.25
33000252	7	5.5	9.2	5	7.5	7.5	0	0	0	6.95	9.2	5
33000253	9.4	6.5	8.8	5.75	7	8.25	0	0	0	7.62	9.4	5.75
33000254	4	5.75	4	0	0	0	7.75	8.5	5.75	5.96	8.5	4
33000255	4.2	2.25	4.2	0	0	0	7	6	3.25	4.48	7	2.25
33000256	7.4	8	7.8	0	0	0	8.25	6.75	2.75	6.83	8.25	2.75
33000257	2.2	5.5	6.6	0	0	0	8	5.25	3.25	5.13	8	2.2
33000258	7.8	8.5	7.2	0	0	0	9.25	7	4.5	7.38	9.25	4.5
33000261	3.4	5.5	6.6	0	0	0	7.25	5	3.25	5.17	7.25	3.25
33000259	8	7.75	7.4	0	0	0	8.75	7.25	3.75	7.15	8.75	3.75
33000260	4.4	6	6.8	0	0	0	8.5	6.5	4	6.03	8.5	4
33000262	7.2	6.75	7.2	0	0	0	9.5	7.25	5.75	7.27	9.5	5.75
33000265	4.6	5	4.6	0	0	0	8	5.75	2.5	5.08	8	2.5
33000263	3.6	6.5	7.4	0	0	0	8.5	7.75	5.25	6.5	8.5	3.6
33000264	5.2	6.5	7.4	4.75	6.75	7	0	0	0	6.27	7.4	4.75
33000266	9.2	6	7.4	6	5.25	8	0	0	0	6.98	9.2	5.25
33000267	9.4	5.5	8	5	6.75	9.25	0	0	0	7.32	9.4	5
33000268	7.8	6.25	7.8	4.25	9	6.75	0	0	0	6.98	9	4.25
33000269	3.8	5.75	8	4	7.5	7.25	0	0	0	6.05	8	3.8
33000270	4.4	5	5	0	0	0	8.5	6	2.25	5.19	8.5	2.25
33000272	7.4	6.75	7.6	0	0	0	9.25	7	3.5	6.92	9.25	3.5
33000273	5.2	7.25	7.4	0	0	0	9.5	6.5	5.75	6.93	9.5	5.2
33000271	4	6.75	4.8	0	0	0	8	5.75	4.25	5.59	8	4
33000274	3.4	5	3.2	0	0	0	8	7	6	5.43	8	3.4
33000275	4	5	5.6	0	0	0	7.25	7.75	6	5.93	7.75	4
33000276	3.8	5.5	5.8	0	0	0	8	7	5.25	5.89	8	3.8
33000277	4.4	6	6.4	0	0	0	8	7	6.5	6.38	8	4.4
33000278	2.8	5	3.8	0	0	0	7.25	5	5	4.81	7.25	2.8
33000280	5.2	6.25	5	0	0	0	6.75	6.75	5.5	5.91	6.75	5.2
33000279	3.4	3	4.8	0	0	0	5	4.5	3.5	4.03	5	3
33000282	3	7.25	7.6	0	0	0	9	7.5	5	6.56	9	3
33000283	8.8	7.75	6.6	0	0	0	9	8	7	7.86	9	7
33000281	3	3.75	5.2	0	0	0	6.75	6.5	3.5	4.78	6.75	3
33000284	9.4	8.25	6.8	0	0	0	7.5	5	4.5	6.91	9.4	4.5
33000285	3.2	7.5	4.6	0	0	0	8.25	6.25	3.75	5.59	8.25	3.2
33000287	5	6.25	8.4	4.5	5.5	6.25	0	0	0	5.98	8.4	4.5
33000286	6.4	6.5	6.6	0	0	0	7	6.25	2	5.79	7	2
33000288	2.8	6.5	5.2	0	0	0	7.75	6	7.25	5.92	7.75	2.8
33000289	4.2	7	6	0	0	0	7.25	6	3.25	5.62	7.25	3.25
33000290	9.4	7.5	8.6	6	9	8.25	0	0	0	8.12	9.4	6
33000292	3.2	3.75	2	0	0	0	6.25	5	3.75	3.99	6.25	3.2
33000291	9.6	7	8.4	4.75	4.25	8.25	0	0	0	7.04	9.6	4.25
33000294	7.6	7.75	6	0	0	0	9	7.25	7.25	7.48	9	7.25
33000293	3.6	7	6	0	0	0	7.25	5.75	2.5	5.35	7.25	2.5
33000295	3.6	2.5	2.8	0	0	0	6.25	5.25	3.75	4.02	6.25	2.5
33000296	3.2	5.83	6.6	0	0	0	6.5	6.25	3	5.23	6.6	3
33000298	8.2	5.75	8.6	0	0	0	9.25	8.25	8.25	8.05	9.25	5.75
33000297	7	5	6.6	4.25	4	7.75	0	0	0	5.77	7.75	4
33000299	4.4	6	7.8	5.25	5.25	6.75	0	0	0	5.91	7.8	4.4
33000300	2	4.75	5.6	0	0	0	6.5	6.25	6.5	5.27	6.5	2
33000301	3.6	7.5	6.4	0	0	0	9.25	7.5	4.25	6.42	9.25	3.6
33000302	8.4	8.25	7.8	4.5	6.5	5.5	0	0	0	6.83	8.4	4.5
33000303	4.4	5	6	0	0	0	7	5.25	4.25	5.32	7	4.25
33000304	9	8.5	7.6	0	0	0	9	7.75	6.5	8.06	9	6.5
33000306	8	8	7	0	0	0	9.25	7.5	3	7.12	9.25	3
33000305	9.2	7	8.6	0	0	0	8.5	7.5	4	7.47	9.2	4
33000307	9.2	7.5	8.4	5.25	6.5	9	0	0	0	7.64	9.2	5.25
33000309	5	6.5	7.6	4.5	5.25	7.5	0	0	0	6.06	7.6	4.5
33000308	2.4	4	2.8	0	0	0	7	6	4	4.37	7	2.4
33000310	9	7.75	7.4	0	0	0	8.75	8	6	7.82	9	6
33000311	9.6	7.25	8.8	5.5	7	8.25	0	0	0	7.73	9.6	5.5
33000312	9.2	7.5	8.8	5	5.5	8.75	0	0	0	7.46	9.2	5
33000313	9.2	5.25	8.2	5.75	6.25	7.75	0	0	0	7.07	9.2	5.25
33000314	4.8	5.75	7.6	0	0	0	7.75	6.75	3.5	6.02	7.75	3.5
33000316	3.4	5	4.2	0	0	0	8	7.25	3.75	5.27	8	3.4
33000315	9.4	7.5	7	0	0	0	7.75	7	5	7.27	9.4	5
33000317	9.6	6.75	9.6	6.25	7.25	8.5	0	0	0	7.99	9.6	6.25
33000318	2.2	4.25	3	0	0	0	8	6.25	3.75	4.58	8	2.2
33000319	7.4	5.25	7.6	0	0	0	9	7	3.75	6.67	9	3.75
33000320	2.8	5	5.8	0	0	0	9	7.25	5	5.81	9	2.8
33000321	2.8	7	2.8	0	0	0	9.25	6.75	4.25	5.48	9.25	2.8
33000322	4.4	5.25	9.6	6	7.75	7.5	0	0	0	6.75	9.6	4.4
33000324	7.8	8.5	7.4	0	0	0	8.25	7.25	4.25	7.24	8.5	4.25
33000323	3.8	6.25	5.6	0	0	0	7	6.25	3	5.32	7	3
33000327	9	7.25	9.4	6.5	5.5	8	0	0	0	7.61	9.4	5.5
33000326	8.4	6.25	8	5.25	5	5.5	0	0	0	6.4	8.4	5
33000325	5.2	7.5	7.4	0	0	0	6.5	5.75	3	5.89	7.5	3
33000328	5	7.25	5.8	0	0	0	7.25	7	2.25	5.76	7.25	2.25
33000329	3.2	5.5	3.2	0	0	0	7.75	6.75	2.25	4.77	7.75	2.25
33000330	4.4	5.75	7.8	5.25	6.5	5.75	0	0	0	5.91	7.8	4.4
33000331	8.4	8.5	8	0	0	0	8.5	6.5	5.5	7.57	8.5	5.5
33000334	2.6	3.5	5.4	0	0	0	5.5	4.5	2.75	4.04	5.5	2.6
33000335	4.8	5.25	3.6	0	0	0	8.75	6.75	5	5.69	8.75	4.8
